"CanonicalName","CN","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","extensionAttribute10","extensionAttribute11","extensionAttribute12","extensionAttribute13","extensionAttribute14","extensionAttribute15","GroupCategory","GroupScope","groupType","HomePage","instanceType","isDeleted","LastKnownParent","legacyExchangeDN","mail","mailNickname","ManagedBy","member","MemberOf","Members","Modified","modifyTimeStamp","msExchArbitrationMailbox","msExchPoliciesIncluded","msExchRecipientDisplayType","msExchVersion","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","objectSid","ProtectedFromAccidentalDeletion","proxyAddresses","reportToOriginator","SamAccountName","sAMAccountType","sDRightsEffective","showInAddressBook","SID","SIDHistory","uSNChanged","uSNCreated","whenChanged","whenCreated","PropertyNames","AddedProperties","RemovedProperties","ModifiedProperties","PropertyCount","GroupNames"
"intbca.gov.tw/MOF/B01ROOT/N55/N555500/N552N04/N552N04","N552N04","2012/9/10 下午 07:27:24","2012/9/10 下午 07:27:24",,,"N552N04彰化分局政風室","CN=N552N04,OU=N552N04,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","N552N04彰化分局政風室","N552N04彰化分局政風室","N552N04彰化分局政風室","N552N04彰化分局政風室","N552N04彰化分局政風室","N552N04彰化分局政風室","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=N552N04","N552N04@ntbca.gov.tw","N552N04",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2021/11/15 下午 03:52:29","2021/11/15 下午 03:52:29","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","N552N04","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","c987e8ca-04d8-468b-b5cb-5e902abb4d69","S-1-5-21-679905514-346105766-3537659097-10940","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","N552N04","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10940","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","74350762","22218","2021/11/15 下午 03:52:29","2012/9/10 下午 07:27:24","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","N55"
"intbca.gov.tw/MOF/B01ROOT/B01/B011N00/B011N00","B011N00","2012/9/10 下午 07:01:15","2012/9/10 下午 07:01:15",,,"B011N00政風室","CN=B011N00,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011N00政風室","B011N00政風室","B011N00政風室","B011N00政風室","B011N00政風室","B011N00政風室","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011N00","B011N00@ntbca.gov.tw","B011N00",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2022/12/27 下午 02:28:34","2022/12/27 下午 02:28:34","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011N00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","aa11f2cc-0abb-4016-8b90-cd2c2ca771c0","S-1-5-21-679905514-346105766-3537659097-10533","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011N00","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10533","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","186656297","22223","2022/12/27 下午 02:28:34","2012/9/10 下午 07:01:15","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B01"
"intbca.gov.tw/MOF/B01ROOT/P63/P636300/P632E10/P632E10","P632E10","2011/7/7 下午 04:31:21","2011/7/7 下午 04:31:21",,"第一課","P632E10雲林分局營所遺贈稅課","CN=P632E10,OU=P632E10,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","P632E10雲林分局營所遺贈稅課","P632E10雲林分局營所遺贈稅課","P632E10雲林分局營所遺贈稅課","P632E10雲林分局營所遺贈稅課","P632E10雲林分局營所遺贈稅課","P632E10雲林分局營所遺贈稅課","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=P632E10","P632E10@ntbca.gov.tw","P632E10",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/2/20 上午 10:24:37","2024/2/20 上午 10:24:37","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","P632E10","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","7ca215d1-fbf6-4658-b557-cba555d96312","S-1-5-21-679905514-346105766-3537659097-3539","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","P632E10","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-3539","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","366101325","22230","2024/2/20 上午 10:24:37","2011/7/7 下午 04:31:21","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","P63"
"intbca.gov.tw/MOF/B01ROOT/P65/P656500/P656510/P656510","P656510","2011/7/7 下午 04:31:23","2011/7/7 下午 04:31:23",,"第四股","P656510虎尾稽徵所服務管理股","CN=P656510,OU=P656510,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","P656510虎尾稽徵所服務管理股","P656510虎尾稽徵所服務管理股","P656510虎尾稽徵所服務管理股","P656510虎尾稽徵所服務管理股","P656510虎尾稽徵所服務管理股","P656510虎尾稽徵所服務管理股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=P656510","P656510@ntbca.gov.tw","P656510",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/5/1 下午 05:08:20","2024/5/1 下午 05:08:20","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","P656510","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","5612fad3-1d4d-4158-bb6d-9c5953689d63","S-1-5-21-679905514-346105766-3537659097-3560","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","P656510","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-3560","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","404113709","22235","2024/5/1 下午 05:08:20","2011/7/7 下午 04:31:23","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","P65"
"intbca.gov.tw/MOF/B01ROOT/N57/N575700/N575707/N575707","N575707","2012/9/10 下午 07:29:35","2012/9/10 下午 07:29:35",,,"N575707北斗稽徵所營所遺贈稅股","CN=N575707,OU=N575707,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","N575707北斗稽徵所營所遺贈稅股","N575707北斗稽徵所營所遺贈稅股","N575707北斗稽徵所營所遺贈稅股","N575707北斗稽徵所營所遺贈稅股","N575707北斗稽徵所營所遺贈稅股","N575707北斗稽徵所營所遺贈稅股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=N575707","N575707@ntbca.gov.tw","N575707",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/9/2 上午 09:04:22","2024/9/2 上午 09:04:22","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","N575707","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","d3cab6e0-d647-4b31-94b9-c11d0fc8bf5f","S-1-5-21-679905514-346105766-3537659097-10962","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","N575707","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10962","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","475006326","22251","2024/9/2 上午 09:04:22","2012/9/10 下午 07:29:35","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","N57"
"intbca.gov.tw/MOF/B01ROOT/N56/N565600/N565609/N565609","N565609","2012/9/10 下午 07:28:23","2012/9/10 下午 07:28:23",,,"N565609員林稽徵所銷售稅股","CN=N565609,OU=N565609,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","N565609員林稽徵所銷售稅股","N565609員林稽徵所銷售稅股","N565609員林稽徵所銷售稅股","N565609員林稽徵所銷售稅股","N565609員林稽徵所銷售稅股","N565609員林稽徵所銷售稅股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=N565609","N565609@ntbca.gov.tw","N565609",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/8/1 下午 03:36:43","2024/8/1 下午 03:36:43","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","N565609","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","5ee6fde4-c9b5-4b9a-8760-966c1bbb8704","S-1-5-21-679905514-346105766-3537659097-10952","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","N565609","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10952","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","457228893","22257","2024/8/1 下午 03:36:43","2012/9/10 下午 07:28:23","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","N56"
"intbca.gov.tw/MOF/B01ROOT/P64/P646400/P646410/P646410","P646410","2011/7/7 下午 04:31:22","2011/7/7 下午 04:31:22",,"第四股","P646410北港稽徵所服務管理股","CN=P646410,OU=P646410,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","P646410北港稽徵所服務管理股(停用)","P646410北港稽徵所服務管理股(停用)","P646410北港稽徵所服務管理股(停用)","P646410北港稽徵所服務管理股(停用)","P646410北港稽徵所服務管理股(停用)","P646410北港稽徵所服務管理股(停用)","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=P646410","P646410@ntbca.gov.tw","P646410",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/16 下午 02:52:32","2023/1/16 下午 02:52:32","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","P646410","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","afd83de8-08e7-4097-ac69-09a12a6f36e9","S-1-5-21-679905514-346105766-3537659097-3553","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","P646410","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-3553","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","193777636","22263","2023/1/16 下午 02:52:32","2011/7/7 下午 04:31:22","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","53","P64"
"intbca.gov.tw/MOF/B01ROOT/N57/N575700/N575700","N575700","2012/9/10 下午 07:29:32","2012/9/10 下午 07:29:32",,,"N575700北斗稽徵所","CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","N575700北斗稽徵所","N575700北斗稽徵所","N575700北斗稽徵所","N575700北斗稽徵所","N575700北斗稽徵所","N575700北斗稽徵所","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=N575700","N575700@ntbca.gov.tw","N575700",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2021/3/2 上午 11:20:28","2021/3/2 上午 11:20:28","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","N575700","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","a6f14029-f11b-4385-8802-f5728c3964b2","S-1-5-21-679905514-346105766-3537659097-10955","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","N575700","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10955","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","32392272","23730","2021/3/2 上午 11:20:28","2012/9/10 下午 07:29:32","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","N57"
"intbca.gov.tw/MOF/B01ROOT/N57/N575700/N575701/N575701","N575701","2012/9/10 下午 07:29:32","2012/9/10 下午 07:29:32",,,"N575701北斗稽徵所主任室","CN=N575701,OU=N575701,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","N575701北斗稽徵所主任室","N575701北斗稽徵所主任室","N575701北斗稽徵所主任室","N575701北斗稽徵所主任室","N575701北斗稽徵所主任室","N575701北斗稽徵所主任室","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=N575701","N575701@ntbca.gov.tw","N575701",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/13 下午 08:08:30","2023/1/13 下午 08:08:30","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","N575701","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","071ace83-59b7-4d86-a081-241eb322f38e","S-1-5-21-679905514-346105766-3537659097-10956","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","N575701","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10956","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","192818404","39321","2023/1/13 下午 08:08:30","2012/9/10 下午 07:29:32","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","N57"
"intbca.gov.tw/MOF/B01ROOT/B01/B011J00/B011J01/B011J01","B011J01","2012/9/10 下午 06:59:12","2012/9/10 下午 06:59:12",,,"B011J01企劃科管制考核股(停用)","CN=B011J01,OU=B011J01,OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011J01企劃科管制考核股(停用)","B011J01企劃科管制考核股(停用)","B011J01企劃科管制考核股(停用)","B011J01企劃科管制考核股(停用)","B011J01企劃科管制考核股(停用)","B011J01企劃科管制考核股(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B011J01","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","37ba6127-9093-4bcb-94ea-4adb28981561","S-1-5-21-679905514-346105766-3537659097-10516","False",,,"B011J01","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10516","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","24778","24778","2020/1/18 上午 11:31:12","2012/9/10 下午 06:59:12","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43","B011J00"
