"CanonicalName","City","CN","Country","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","gPLink","instanceType","isDeleted","LastKnownParent","LinkedGroupPolicyObjects","ManagedBy","Modified","modifyTimeStamp","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","ou","PostalCode","ProtectedFromAccidentalDeletion","protocom-SSO-Entries","protocom-SSO-Entries-Checksum","protocom-SSO-Security-Prefs","protocom-SSO-Security-Prefs-Checksum","sDRightsEffective","State","StreetAddress","uSNChanged","uSNCreated","whenChanged","whenCreated"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00",,,,"2012/9/10 下午 06:59:13","2012/9/10 下午 06:59:13",,,"B011K00秘書室","OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/9/1 上午 09:39:09","2020/9/1 上午 09:39:09","B011K00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","ade82b60-5a6a-49a2-89dc-62f293ca35ad","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"11357441","16747","2020/9/1 上午 09:39:09","2012/9/10 下午 06:59:13"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00/B011K01",,,,"2012/9/10 下午 06:59:13","2012/9/10 下午 06:59:13",,,"B011K01秘書室事務股","OU=B011K01,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011K01","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","2bc35b21-b6f3-4610-aff4-08e689b040c8","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16748","16748","2020/1/18 上午 11:31:05","2012/9/10 下午 06:59:13"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00/B011K02",,,,"2012/9/10 下午 07:00:07","2012/9/10 下午 07:00:07",,,"B011K02秘書室出納股","OU=B011K02,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011K02","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","3ba3b179-87fa-4237-9da3-474de3874331","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16753","16753","2020/1/18 上午 11:31:05","2012/9/10 下午 07:00:07"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00/B011K03",,,,"2012/9/10 下午 07:00:11","2012/9/10 下午 07:00:11",,,"B011K03秘書室文書股","OU=B011K03,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011K03","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","65d7df79-196c-4e50-911c-eeaf8e2ef8e3","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16754","16754","2020/1/18 上午 11:31:05","2012/9/10 下午 07:00:11"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00/B011K04",,,,"2012/9/10 下午 07:00:25","2012/9/10 下午 07:00:25",,,"B011K04秘書室檔案股","OU=B011K04,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011K04","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","0ec0bc76-e386-4a82-8acd-3389fdea18a1","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16752","16752","2020/1/18 上午 11:31:05","2012/9/10 下午 07:00:25"
"intbca.gov.tw/MOF/B01ROOT/B01/B011M00",,,,"2012/9/10 下午 07:00:55","2012/9/10 下午 07:00:55",,,"B011M00人事室","OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/9/1 上午 09:39:09","2020/9/1 上午 09:39:09","B011M00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","99905e84-394b-47dc-bbaa-e8c6af17194d","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"11357443","16763","2020/9/1 上午 09:39:09","2012/9/10 下午 07:00:55"
"intbca.gov.tw/MOF/B01ROOT/B01/B011M00/B011M01",,,,"2012/9/10 下午 07:00:55","2012/9/10 下午 07:00:55",,,"B011M01人事室組編人力股","OU=B011M01,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011M01","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","ce045269-a888-4ba4-ad60-908ccd2ae78b","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16764","16764","2020/1/18 上午 11:31:05","2012/9/10 下午 07:00:55"
"intbca.gov.tw/MOF/B01ROOT/B01/B011M00/B011M02",,,,"2012/9/10 下午 07:01:05","2012/9/10 下午 07:01:05",,,"B011M02人事室考核培訓股","OU=B011M02,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011M02","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","ce8a81a5-00fd-4eff-8e47-6466281897f6","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16769","16769","2020/1/18 上午 11:31:05","2012/9/10 下午 07:01:05"
"intbca.gov.tw/MOF/B01ROOT/B01/B011M00/B011M03",,,,"2012/9/10 下午 07:01:08","2012/9/10 下午 07:01:08",,,"B011M03人事室給與福利股","OU=B011M03,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011M03","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","1f3ed9c1-4715-4f8d-9e0f-6e14eafd18bb","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16765","16765","2020/1/18 上午 11:31:05","2012/9/10 下午 07:01:08"
"intbca.gov.tw/MOF/B01ROOT/B01/B011N00",,,,"2012/9/10 下午 07:01:15","2012/9/10 下午 07:01:15",,,"B011N00政風室","OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/9/1 上午 09:39:09","2020/9/1 上午 09:39:09","B011N00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","3f765627-c727-4304-9d6c-036827e3b85f","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"11357444","16772","2020/9/1 上午 09:39:09","2012/9/10 下午 07:01:15"
"intbca.gov.tw/MOF/B01ROOT/B01/B011N00/B011N01",,,,"2012/9/10 下午 07:01:15","2012/9/10 下午 07:01:15",,,"B011N01政風室一股","OU=B011N01,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B011N01","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","e8e0629b-ad72-4199-a617-b23cccb65373","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"24781","24781","2020/1/18 上午 11:31:12","2012/9/10 下午 07:01:15"
"intbca.gov.tw/MOF/B01ROOT/B01/B011N00/B011N02",,,,"2012/9/10 下午 07:01:16","2012/9/10 下午 07:01:16",,,"B011N02政風室二股","OU=B011N02,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B011N02","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","649c3ddd-2074-4d01-976e-e3a7057134a2","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"24782","24782","2020/1/18 上午 11:31:12","2012/9/10 下午 07:01:16"
"intbca.gov.tw/MOF/B01ROOT/B01/B011N00/B011N03",,,,"2012/9/10 下午 07:01:19","2012/9/10 下午 07:01:19",,,"B011N03政風室三股","OU=B011N03,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:05","2020/1/18 上午 11:31:05","B011N03","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","2198c2f5-fe64-4fe3-9239-d61781fa371a","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"16773","16773","2020/1/18 上午 11:31:05","2012/9/10 下午 07:01:19"
"intbca.gov.tw/MOF/B01ROOT/B01/B011P00",,,,"2012/9/10 下午 07:01:21","2012/9/10 下午 07:01:21",,,"B011P00監察室","OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/9/1 上午 09:39:09","2020/9/1 上午 09:39:09","B011P00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","e486f10b-2952-4303-82b9-dac3cea3494c","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"11357445","16774","2020/9/1 上午 09:39:09","2012/9/10 下午 07:01:21"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00",,,,"2012/9/10 下午 07:01:29","2012/9/10 下午 07:01:29",,"稅務資訊科","B011Q00徵收及資訊組","OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2024/9/2 下午 04:19:02","2024/9/2 下午 04:19:02","B011Q00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","64aed342-ef34-4a42-be58-501330704ca8","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"475225710","16775","2024/9/2 下午 04:19:02","2012/9/10 下午 07:01:29"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q01",,,,"2012/9/10 下午 07:01:29","2012/9/10 下午 07:01:29",,"系統一股","B011Q01徵收及資訊組系統一股","OU=B011Q01,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2023/1/13 下午 06:52:27","2023/1/13 下午 06:52:27","B011Q01","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","90580e8a-9ab2-4d78-bfb0-617d35d7b336","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"192796621","16776","2023/1/13 下午 06:52:27","2012/9/10 下午 07:01:29"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q02",,,,"2012/9/10 下午 07:01:38","2012/9/10 下午 07:01:38",,"系統二股","B011Q02徵收及資訊組系統二股","OU=B011Q02,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2023/1/13 下午 06:52:28","2023/1/13 下午 06:52:28","B011Q02","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","669d0fc9-2754-4813-945f-af9c76be8ed7","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"192796623","16779","2023/1/13 下午 06:52:28","2012/9/10 下午 07:01:38"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q03",,,,"2012/9/10 下午 07:01:46","2012/9/10 下午 07:01:46",,"機器操作股","B011Q03徵收及資訊組機作及資料股","OU=B011Q03,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","[LDAP://cn={C15E78DD-ED94-448B-91F0-76B5F3B9D446},cn=policies,cn=system,DC=intbca,DC=gov,DC=tw;1]","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2024/6/12 上午 09:54:00","2024/6/12 上午 09:54:00","B011Q03","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","419c7de4-7a6d-49be-8ac7-2e7ecdfc5c58","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"431758649","16780","2024/6/12 上午 09:54:00","2012/9/10 下午 07:01:46"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q05",,,,"2012/9/10 下午 07:02:08","2012/9/10 下午 07:02:08",,"管制股","B011Q05稅務資訊科資整及管制股(停用)","OU=B011Q05,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2023/1/15 下午 01:28:24","2023/1/15 下午 01:28:24","B011Q05","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","2d13fb8e-ff31-4551-aa8d-e8cd9dc6ffd4","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"193398697","16778","2023/1/15 下午 01:28:24","2012/9/10 下午 07:02:08"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q06",,,,"2012/9/10 下午 07:02:16","2012/9/10 下午 07:02:16",,"系統三股","B011Q06徵收及資訊組系統三股","OU=B011Q06,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2023/1/13 下午 06:52:28","2023/1/13 下午 06:52:28","B011Q06","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","ad8b4ea2-6a25-4964-9f38-63b55a01298a","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"192796627","16777","2023/1/13 下午 06:52:28","2012/9/10 下午 07:02:16"
"intbca.gov.tw/MOF/B01ROOT/B01/B011R00",,,,"2012/9/10 下午 07:02:30","2012/9/10 下午 07:02:30",,,"B011R00綜所遺贈稅組","OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"," ","4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2023/1/13 下午 06:52:28","2023/1/13 下午 06:52:28","B011R00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","f1cfceae-953e-458a-b66c-8031a371d8ed","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"192796629","16709","2023/1/13 下午 06:52:28","2012/9/10 下午 07:02:30"
