"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=B011E05,OU=B011E05,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011E05,B011E05,B011E05,-2147483640,"CN=B011E00,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011E05審查三科貨物稅及證交稅股(停用),B011E05審查三科貨物稅及證交稅股(停用),B011E05審查三科貨物稅及證交稅股(停用),B011E05審查三科貨物稅及證交稅股(停用),B011E05審查三科貨物稅及證交稅股(停用),B011E05審查三科貨物稅及證交稅股(停用),"1","91951dcced6e7f20d9cac16aad82fcf8101f3fcf920cebedc2282273695ae237",b3e2f8c8db88ebc792496eb76466c474b8f27d27158c71b5c3612b9f23567cd4,2012-02-06 15:33:19,2023-01-13 18:46:10,external
"CN=B011F01,OU=B011F01,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F01,B011F01,B011F01,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F01稽核科審核員組(停用),B011F01稽核科審核員組(停用),B011F01稽核科審核員組(停用),B011F01稽核科審核員組(停用),B011F01稽核科審核員組(停用),B011F01稽核科審核員組(停用),"1","809804e859771f162579df2e59dd28310da03f6f49a57c45ee181d227d410c6f","0e52bc0327bfeb20d68bbfa68ea82045afdee00182be59257c8ae82c21f5b51b",2012-02-06 15:33:21,2023-01-13 18:46:13,external
"CN=B011E00,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011E00,B011E00,B011E00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011E00銷售稅組,B011E00銷售稅組,B011E00銷售稅組,B011E00銷售稅組,B011E00銷售稅組,B011E00銷售稅組,"1",c6f23e021e416f9059f2e02c1cd7aa6cee205b78be4a855b5242cdd452fb0ab6,be662f8dbab9f09bbef34ead8e1428b82712d1e36cb7f1b7464550a798fb0179,2012-02-06 15:33:11,2023-01-13 20:33:04,external
"CN=B011F06,OU=B011F06,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F06,B011F06,B011F06,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F06綜合行政組規劃設計股,B011F06綜合行政組規劃設計股,B011F06綜合行政組規劃設計股,B011F06綜合行政組規劃設計股,B011F06綜合行政組規劃設計股,B011F06綜合行政組規劃設計股,"1","38f8d8ae89c0bbe5e6188dd86b0e35dc7c3e7eefbb769523ddb268a93385b6d2",aac8ed0be4603bc49c9e52966f07c828c57a4447c3532a85b2a3632afa4da39e,2012-02-06 15:33:25,2023-01-13 18:46:15,external
"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F00,B011F00,B011F00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F00綜合行政組,B011F00綜合行政組,B011F00綜合行政組,B011F00綜合行政組,B011F00綜合行政組,B011F00綜合行政組,"1",edba9883d99e2c3244fcc14b71e7fd6c1b69822068f2b472d6e7dfebe002f9f4,dc218d9e63e4b2ca5a1e17eeb4a23dd00da56810e52867da5752a17236ae6bcd,2012-02-06 15:33:20,2023-01-13 20:33:05,external
"CN=B011D05,OU=B011D05,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011D05,B011D05,B011D05,-2147483640,"CN=B011D00,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011D05徵收科清欠及執行股(停用),B011D05徵收科清欠及執行股(停用),B011D05徵收科清欠及執行股(停用),B011D05徵收科清欠及執行股(停用),B011D05徵收科清欠及執行股(停用),B011D05徵收科清欠及執行股(停用),"1",a85af4774a3243be0710bbb1c4ba300623849209df0828c12b7d208d02b7257a,f040eac77e51d83850a87c1d438b0f788b4a0840329902936619eb009e8a735e,2012-02-06 15:33:10,2023-06-07 11:05:38,external
"CN=B502B06,OU=B502B06,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B502B06,B502B06,B502B06,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B502B06豐原分局服務課(停用),B502B06豐原分局服務課(停用),B502B06豐原分局服務課(停用),B502B06豐原分局服務課(停用),B502B06豐原分局服務課(停用),B502B06豐原分局服務課(停用),"1","96901dfbbc4a3104e15fdf9477cc80d5a420061e44ceaea5eef96e492eb6efcb",d629243a08b5d446c18d13441a18df58fbfe27e8a1a8602f5f58551f4e9d3ea2,2013-03-08 10:05:18,2023-01-13 18:47:33,external
"CN=B502G08,OU=B502G08,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B502G08,B502G08,B502G08,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),"1","5c07324b4b054c1be5e3122b66859830b0897fe2301995acd92e1c638993dfee","34d3ace11bb82a2bae6cf0908e52032b6b40eec25d4e00404fb625cf70666217",2013-03-08 10:14:26,2023-01-13 18:47:39,external
"CN=B011R04,OU=B011R04,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011R04,B011R04,B011R04,-2147483640,"CN=B011R00,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04審查二科綜合所得稅及扣繳行政股(停用),"1","05e323984b873afdf7962423f62aacb84f8829850741ca65dd0cc467d511fb62","5c5d9745be31c3ea8a4e7c67aba9f62feb08e404881e09d792b98eacbd2ea213",2012-02-06 15:34:22,2023-01-13 18:46:58,external
"CN=B492J00,OU=B492J00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492J00,B492J00,B492J00,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492J00臺中分局第四課(停用),B492J00臺中分局第四課(停用),B492J00臺中分局第四課(停用),B492J00臺中分局第四課(停用),B492J00臺中分局第四課(停用),B492J00臺中分局第四課(停用),"1",b1d3e67d6f399c330d070921496ec3624621043b1019797f9b4cc6ee8d9c5835,cd267118d3bb1149add073af2304a90c185aa529ef0be65b425f4b17bf24f8d5,2013-03-08 10:16:01,2023-01-13 18:47:24,external
"CN=B492J13,OU=B492J13,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492J13,B492J13,B492J13,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492J13臺中分局服務管理課,B492J13臺中分局服務管理課,B492J13臺中分局服務管理課,B492J13臺中分局服務管理課,B492J13臺中分局服務管理課,B492J13臺中分局服務管理課,"1","385e55a0b69f404e629e523602a4e09c23290bf54ad1a55c869d303948db3663","2265118ae0513b24e1e035e8a3edd7adcf46b1b075e729ce5d4592ffbff804f2",2013-03-08 10:16:39,2023-01-13 18:47:25,external
"CN=B492A01,OU=B492A01,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492A01,B492A01,B492A01,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492A01臺中分局分局長室,B492A01臺中分局分局長室,B492A01臺中分局分局長室,B492A01臺中分局分局長室,B492A01臺中分局分局長室,B492A01臺中分局分局長室,"1","1945d19989e3c826b68dfc5209da58737ef69d1ece0a23fea0d5cbb666407c90","10f7e4bfbdb7c73a5ca904bc8a5662fa09c2cfe6c33dd9f841464a782b9e30c9",2013-03-08 10:17:45,2023-01-13 18:47:15,external
"CN=B502B00,OU=B502B00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B502B00,B502B00,B502B00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B502B00豐原分局服務課(停用),B502B00豐原分局服務課(停用),B502B00豐原分局服務課(停用),B502B00豐原分局服務課(停用),B502B00豐原分局服務課(停用),B502B00豐原分局服務課(停用),"1","0996e60dddfa7f37aca5f386873fa2133fdcb6790cc0c52d44bad2bc696cf43b","9e7941a34a796bf04df624732ce8de50625c3801fd3a33eb649726a2e4990e0b",2013-03-08 10:05:15,2023-01-13 18:47:32,external
"CN=B492C07,OU=B492C07,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B492C07,B492C07,B492C07,-2147483640,"CN=B494900,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B492C07臺中分局審查課(停用),B492C07臺中分局審查課(停用),B492C07臺中分局審查課(停用),B492C07臺中分局審查課(停用),B492C07臺中分局審查課(停用),B492C07臺中分局審查課(停用),"1","1f98a0398e027560c393189463cc5b3ed04ef532f47c11c95dbaebabbd7d0f60","55668e11d35a4c1440ce847a00febf659380854d1f0729460ade565c4c3ad0d0",2013-03-08 10:13:22,2023-01-13 18:47:17,external
"CN=B502E10,OU=B502E10,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B502E10,B502E10,B502E10,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,"1","64109ace20e0c8a8f18e7e1039df3dc6e1cf9787af0f933e8d906a18bf973823","5945f07866ff70a34b4e5bdfce28a844d25566c78e95bd444608810613ceeb3d",2013-03-08 10:20:07,2023-01-13 18:47:36,external
"CN=B502K00,OU=B502K00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B502K00,B502K00,B502K00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),"1",f498c8bba7ed58477aa0dd309c75166104569860767a01c363210cd35fd81d7a,"10e37fd199fe115dc9a8fbc4267cb69578f4bc101d7dce52e96b56c87eb76cf8",2013-03-08 10:25:05,2023-01-13 18:47:42,external
"CN=B011Q05,OU=B011Q05,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011Q05,B011Q05,B011Q05,-2147483640,"CN=B011Q00,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011Q05稅務資訊科資整及管制股(停用),B011Q05稅務資訊科資整及管制股(停用),B011Q05稅務資訊科資整及管制股(停用),B011Q05稅務資訊科資整及管制股(停用),B011Q05稅務資訊科資整及管制股(停用),B011Q05稅務資訊科資整及管制股(停用),"1",a80b8466ee375f4e1d3a47c3d16b66cfb506ef8125fe5f6e6c878379d9580cf5,"4bc26ed9c050db776d1b69aad5bc70cfe772e0f6426237ff418570ecf8358573",2012-02-06 15:34:17,2023-01-15 13:21:38,external
"CN=B011T06,OU=B011T06,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011T06,B011T06,B011T06,-2147483640,"CN=B011T00,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011T06法務一科審核員組(停用),B011T06法務一科審核員組(停用),B011T06法務一科審核員組(停用),B011T06法務一科審核員組(停用),B011T06法務一科審核員組(停用),B011T06法務一科審核員組(停用),"1","40d794aa0f28ef11cbb3d7a4b63c3637d1dae9725ce2086df0523fbb81cc6062","76c3a6311d7e2243f539572e65a7edfdfae6ec7dc9d21159a8edfeb93cb02b78",2012-07-03 10:50:28,2023-01-15 13:23:47,external
"CN=B011H08,OU=B011H08,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011H08,B011H08,B011H08,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011H08法務科審核員組(停用),B011H08法務科審核員組(停用),B011H08法務科審核員組(停用),B011H08法務科審核員組(停用),B011H08法務科審核員組(停用),B011H08法務科審核員組(停用),"1","988795a61a5532fe9db443b60c7cf0fa2f38d380cfd31d01fe27fc1b82991e47","6694682bc75484ab1616c6b479ff54beb3e3af00c053904d00d9b2d264849d10",2012-02-06 15:33:38,2023-01-13 18:46:31,external
"CN=B011F03,OU=B011F03,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F03,B011F03,B011F03,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F03稽核科稽核一股(停用),B011F03稽核科稽核一股(停用),B011F03稽核科稽核一股(停用),B011F03稽核科稽核一股(停用),B011F03稽核科稽核一股(停用),B011F03稽核科稽核一股(停用),"1","9ab9cdab187e3a02b56fda332e313adb643eedafe9d93d59d501b9b931a26865",ce0b426548fe32dd7001864f067178070094c9cbe3ce145ba02cc71f9ac58575,2012-02-06 15:33:22,2023-01-13 18:46:13,external
"CN=B011F04,OU=B011F04,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F04,B011F04,B011F04,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F04稽核科稽核二股(停用),B011F04稽核科稽核二股(停用),B011F04稽核科稽核二股(停用),B011F04稽核科稽核二股(停用),B011F04稽核科稽核二股(停用),B011F04稽核科稽核二股(停用),"1",fd967005a5a7f07207dc6ad7c577f9f674dbfaea26cfa381821f60f8d0c03b7c,f365eaba5945292ae4944bea8d2fef8de8e5b1824778e1421ecd251d2db36236,2012-02-06 15:33:23,2023-01-13 18:46:14,external
"CN=B011H02,OU=B011H02,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011H02,B011H02,B011H02,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),B011H02法務科管制股(停用),"1","6680a39d6eb28fe1633fa46a0a39c8994e49f55d87238e0e2f6f0f97d0af6f6f","93c0c7951f397497730b0680550a734893cf603e6ba276bbb2bb415b1b2ad8f3",2012-02-06 15:33:33,2023-01-13 18:46:28,external
"CN=B011H01,OU=B011H01,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011H01,B011H01,B011H01,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),B011H01法務科法規管制股(停用),"1","83c93332ff0af050bf9edc6bab32e67765caa831ca8483f28aca9928f52a4da9","219e62979b12ab2e37654b391d55c42f4365b05699ea5740e61d33afbbf141ac",2012-02-06 15:33:32,2023-01-13 18:46:27,external
"CN=B011F05,OU=B011F05,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F05,B011F05,B011F05,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F05稽核科稽核股(停用),B011F05稽核科稽核股(停用),B011F05稽核科稽核股(停用),B011F05稽核科稽核股(停用),B011F05稽核科稽核股(停用),B011F05稽核科稽核股(停用),"1","12c051b1d9554c87551dfc8f039a6a93d8dca71a21f8e261207653a73c7d03b1","37c26c58f88aff4dd5a75c875cd428be3c7256e8af433bbed5af581ccb1ef628",2012-02-06 15:33:24,2023-01-13 18:46:15,external
"CN=B011F07,OU=B011F07,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F07,B011F07,B011F07,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F07綜合行政組管考及覆核股,B011F07綜合行政組管考及覆核股,B011F07綜合行政組管考及覆核股,B011F07綜合行政組管考及覆核股,B011F07綜合行政組管考及覆核股,B011F07綜合行政組管考及覆核股,"1","21fe51bf7278ec84ed7fa426da7d177306bf2409f8854315ff24ffae23cb1ab7","482dbc7590426facd4ed5eccf455e0dfecf4f48037f4142195829f582144f366",2012-02-06 15:33:26,2023-01-13 18:46:16,external
"CN=B011F09,OU=B011F09,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011F09,B011F09,B011F09,-2147483640,"CN=B011F00,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011F09綜合規劃科審核員組(停用),B011F09綜合規劃科審核員組(停用),B011F09綜合規劃科審核員組(停用),B011F09綜合規劃科審核員組(停用),B011F09綜合規劃科審核員組(停用),B011F09綜合規劃科審核員組(停用),"1",d18a1f890aa2b7ac3ad4940216104702e48e361fd1999efe497ee0ce72060a7b,"2bb330d3fc91e94c032a1fc3dfe231abc4a2bf6307378338ebfd07d989d1ea6e",2012-02-06 15:33:27,2023-01-15 13:21:24,external
"CN=B011G01,OU=B011G01,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011G01,B011G01,B011G01,-2147483640,"CN=B011G00,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),B011G01資料科收件管制股(停用),"1","70e90932d7001c1c2c8577c6b0759d25a6f809593f468c3c45e895d0e406e33a","6992c74a1231484926a84e709e81135c6984db69e3b8aae3c610e68391dc3e3c",2012-02-06 15:33:29,2023-01-13 18:46:19,external
"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011H00,B011H00,B011H00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011H00法務科(停用),B011H00法務科(停用),B011H00法務科(停用),B011H00法務科(停用),B011H00法務科(停用),B011H00法務科(停用),"1",d4a8e049b79fd146078ba617082ae571b63fbf7b0f3ad42fb29ca24fd06e52a6,"00c85c1340c4e82b14a0fa69395a3dfe3ad6a219ebfd059bd74609d55dcb1b10",2012-02-06 15:33:31,2023-01-13 20:33:07,external
"CN=B011G00,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011G00,B011G00,B011G00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011G00資料科(停用),B011G00資料科(停用),B011G00資料科(停用),B011G00資料科(停用),B011G00資料科(停用),B011G00資料科(停用),"1","8be65e620d3c8638e692a45a698064776b83edfda2e921c78c5f0f3ba917b18c","15b1fa4a1db5b47dc2e3baca140d384529723dcc7e261b1beb026c31d86f0f62",2012-02-06 15:33:28,2023-01-13 20:33:06,external
"CN=B011I02,OU=B011I02,OU=B011I00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011I02,B011I02,B011I02,-2147483640,"CN=B011I00,OU=B011I00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011I02稅政發展科稅務管考股(停用),B011I02稅政發展科稅務管考股(停用),B011I02稅政發展科稅務管考股(停用),B011I02稅政發展科稅務管考股(停用),B011I02稅政發展科稅務管考股(停用),B011I02稅政發展科稅務管考股(停用),"1","75c91a03e3c53b9384ec6fb1da57db1ed5d82edceb7b5516f70412a592dc8988",be1ffc0e354f28cfec556de92c802305413d378745c66ba47f32966f46c37d89,2012-02-06 15:33:41,2023-01-13 18:46:33,external
"CN=B011K03,OU=B011K03,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011K03,B011K03,B011K03,-2147483640,"CN=B011K00,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011K03秘書室文書股,B011K03秘書室文書股,B011K03秘書室文書股,B011K03秘書室文書股,B011K03秘書室文書股,B011K03秘書室文書股,"1","94d4191365e8194abd4b240d548b6dfc47284c4afcc21e2a8302844cc8843c75","1bc32acfd218c893465da61a1842512b352c1bdeaa28a5f3a6ca04b7dd360700",2012-02-06 15:33:49,2023-01-13 18:46:37,external
"CN=B011H04,OU=B011H04,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011H04,B011H04,B011H04,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011H04法務科行政救濟二股(停用),B011H04法務科行政救濟二股(停用),B011H04法務科行政救濟二股(停用),B011H04法務科行政救濟二股(停用),B011H04法務科行政救濟二股(停用),B011H04法務科行政救濟二股(停用),"1","5220cf90e1a31d9a604984105125efa1342f3966702b48a205100c2e46ca7533","3a5d41935e1235116a287c90f9bc8b91623b0a73a6aa3e365d5728c1b880809c",2012-02-06 15:33:35,2023-01-13 18:46:29,external
"CN=B011H06,OU=B011H06,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011H06,B011H06,B011H06,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),"1","68ac71f0388b269970d786744aabed451d523562a5639ce367d48892f6c2c87e","6090963a84043639660340e7d368e971e50ccc7b5b34832ad31bbcac52ca6a7b",2012-02-06 15:33:37,2023-01-13 18:46:30,external
"CN=B011J00,OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011J00,B011J00,B011J00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011J00企劃科(停用),B011J00企劃科(停用),B011J00企劃科(停用),B011J00企劃科(停用),B011J00企劃科(停用),B011J00企劃科(停用),"1",c9d894f8df9629a083bcff9fc6946301b4ede972aab62f59d245ac9a2bda118e,e37de11e4653d722f5aa9695b2f86b173b06600618d9a2e1ef0bd078cf054f56,2012-02-06 15:33:43,2023-01-13 20:33:08,external
"CN=B011I01,OU=B011I01,OU=B011I00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011I01,B011I01,B011I01,-2147483640,"CN=B011I00,OU=B011I00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011I01稅政發展科稅政規劃股(停用),B011I01稅政發展科稅政規劃股(停用),B011I01稅政發展科稅政規劃股(停用),B011I01稅政發展科稅政規劃股(停用),B011I01稅政發展科稅政規劃股(停用),B011I01稅政發展科稅政規劃股(停用),"1","2d3d1e114f6117b8d47eb21e7aabbf77b862d8d3665e9a7f90d79ef57c3068b7","35bd07b8ee6dbe7ab420ef55fec8dcebef70f72441fc8d63aae80c69478ff6f1",2012-02-06 15:33:40,2023-01-13 18:46:32,external
"CN=B011J01,OU=B011J01,OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011J01,B011J01,B011J01,-2147483640,"CN=B011J00,OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011J01企劃科管制考核股(停用),B011J01企劃科管制考核股(停用),B011J01企劃科管制考核股(停用),B011J01企劃科管制考核股(停用),B011J01企劃科管制考核股(停用),B011J01企劃科管制考核股(停用),"1","7b13bc339ea42e0e4fb3dd39d356ebc0250b6d1c44354c534b283c002e12d939","71e1aa31831532399be0220e7285c70517b23924c329d1124261d061a48b777b",2012-02-06 15:33:44,2023-01-13 18:46:34,external
"CN=B011K01,OU=B011K01,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011K01,B011K01,B011K01,-2147483640,"CN=B011K00,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011K01秘書室事務股,B011K01秘書室事務股,B011K01秘書室事務股,B011K01秘書室事務股,B011K01秘書室事務股,B011K01秘書室事務股,"1","8a1c5d81545c62b983ccf9ec95bf4075ee01a004b037cc003ea0581eac9729c3",df6c89b7b830fe309fc2d8b8c0ea133bd00b1564d8bb94f2a09cf2e02b316882,2012-02-06 15:33:47,2023-01-13 18:46:36,external
"CN=B011K02,OU=B011K02,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011K02,B011K02,B011K02,-2147483640,"CN=B011K00,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011K02秘書室出納股,B011K02秘書室出納股,B011K02秘書室出納股,B011K02秘書室出納股,B011K02秘書室出納股,B011K02秘書室出納股,"1",a85eda1560a644d4f66103a7e7c323fb71364993fa18490b1549531a7df78a2c,ea95b49a8ac51b61b71a4aa6d14fc468307ac6f00245c9138f82e73c5baa2057,2012-02-06 15:33:48,2023-01-13 18:46:36,external
