"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=B011E04,OU=B011E04,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011E04,B011E04,B011E04,-2147483640,"CN=B011E00,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011E04審查三科查緝二股(停用),B011E04審查三科查緝二股(停用),B011E04審查三科查緝二股(停用),B011E04審查三科查緝二股(停用),B011E04審查三科查緝二股(停用),B011E04審查三科查緝二股(停用),"1",c2dd073ca3d19fc916a86d9fc63aef5bbf6b56d026b61fe76f7c56f0ee11604f,fe5758b870208d1f3ebebec48a6d808dafaac4d5c95e248b87e40812244d137d,2012-02-06 15:33:17,2023-01-13 18:46:10,inner
"CN=B011H05,OU=B011H05,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011H05,B011H05,B011H05,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011H05法務科違章一股(停用),B011H05法務科違章一股(停用),B011H05法務科違章一股(停用),B011H05法務科違章一股(停用),B011H05法務科違章一股(停用),B011H05法務科違章一股(停用),"1",c1ec06558825032191ab8df179b0fd33bae221678d9ad30ce554cb1edfbbac71,"7d3091b382bbb609f3ebbd21fafcc2869b070319e0e393711fcf58b2f72d37f6",2012-02-06 15:33:36,2023-01-13 18:46:30,inner
"CN=B011H06,OU=B011H06,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011H06,B011H06,B011H06,-2147483640,"CN=B011H00,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),B011H06法務科違章二股(停用),"1",c870e4ca8e96ae450201116b7f73ebd1f9a94439b0512888993bc8c0bf42db58,"564d88c5571638af8940ae3c54cb9fc28d5f253b931fec60d29f4bd18ee66d99",2012-02-06 15:33:37,2023-01-13 18:46:30,inner
"CN=B502E10,OU=B502E10,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502E10,B502E10,B502E10,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,B502E10豐原分局營所遺贈稅課,"1","2133ca67df8acca9222676e409d0c9b6dec28005d5ac3ff38d9e0ea05063dcfc",ae9b2bced34aa98614b428565b70e660eb6d1bfef17befe7dc0ba45459486769,2013-03-08 10:20:07,2023-01-13 18:47:36,inner
"CN=B502E00,OU=B502E00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502E00,B502E00,B502E00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502E00豐原分局第一課(停用),B502E00豐原分局第一課(停用),B502E00豐原分局第一課(停用),B502E00豐原分局第一課(停用),B502E00豐原分局第一課(停用),B502E00豐原分局第一課(停用),"1","981a4ad0129854c3dda3da8196854fad7aea2224baf1e164790a358ef55ac004",aefa04721640241a0a3a8f23f7bb60301860bbb9eee0f565679173d9346df55f,2013-03-08 10:18:29,2023-01-13 18:47:36,inner
"CN=L502M00,OU=L502M00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502M00,L502M00,L502M00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502M00臺中縣分局人事室,L502M00臺中縣分局人事室,L502M00臺中縣分局人事室,L502M00臺中縣分局人事室,L502M00臺中縣分局人事室,L502M00臺中縣分局人事室,"1",d4823cbf0360feb7085684e10872f0efef7973ceafc30348fb5430ad47243c3e,"28001caf90f58d531550cbfc4204cae36c60300a193379083fa2791e80e9cb7e",2013-03-08 10:03:28,2019-11-14 16:34:30,inner
"CN=L502N04,OU=L502N04,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502N04,L502N04,L502N04,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502N04臺中縣分局政風室,L502N04臺中縣分局政風室,L502N04臺中縣分局政風室,L502N04臺中縣分局政風室,L502N04臺中縣分局政風室,L502N04臺中縣分局政風室,"1","7aaf2a4b36d327482a6e958c9825bbef9b340dc10956a4eaab1c4be2f688c12c",f738c34833fcd12fd8d61778ba044e5b848a3a711b080acf374f4e53c67b3401,2013-03-08 10:23:08,2019-11-14 16:34:30,inner
"CN=B011L01,OU=B011L01,OU=B011L00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011L01,B011L01,B011L01,-2147483640,"CN=B011L00,OU=B011L00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011L01主計室第一股,B011L01主計室第一股,B011L01主計室第一股,B011L01主計室第一股,B011L01主計室第一股,B011L01主計室第一股,"1","6d61beec77f617fc5d626ddf7d5b6a0542c3e7ff1fa07929f871c3ef35d42e93","97e18f60fa672ac487d49be6fb9a4269b5e4ea6e6157a8eb75a53f9c21bcd3e2",2012-02-06 15:33:53,2023-01-13 18:46:39,inner
"CN=BELN206,OU=BELN206,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN206,BELN206,BELN206,-2147483640,"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN206賦稅署稽徵行政組,BELN206賦稅署稽徵行政組,BELN206賦稅署稽徵行政組,BELN206賦稅署稽徵行政組,BELN206賦稅署稽徵行政組,BELN206賦稅署稽徵行政組,"0","7d1907481f5c03663030a8f5769333f8d2af6f5d778fb87c2ec3ba4cde5324f6",f14e14e0f21880fad0a5a64797d9c4c21271173acf82a20ae146eb7b9a3cabf0,2013-01-28 09:34:36,2019-11-14 16:40:04,inner
"CN=B502F11,OU=B502F11,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502F11,B502F11,B502F11,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502F11豐原分局綜所稅課,B502F11豐原分局綜所稅課,B502F11豐原分局綜所稅課,B502F11豐原分局綜所稅課,B502F11豐原分局綜所稅課,B502F11豐原分局綜所稅課,"1",f61186e0c4ba7b12b06419132dd65c481e781e1c77a700bfc863bb921975d13b,e9aa8198287a4938e4b17b89ac799ab4899436cd170a75664f0db73cde7ce4b4,2013-03-08 10:17:20,2023-01-13 18:47:37,inner
"CN=B502F00,OU=B502F00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502F00,B502F00,B502F00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502F00豐原分局第二課(停用),B502F00豐原分局第二課(停用),B502F00豐原分局第二課(停用),B502F00豐原分局第二課(停用),B502F00豐原分局第二課(停用),B502F00豐原分局第二課(停用),"1","925e02e2fe85a09926892ca1ab9c778d59e5d0d45a378c0ff36cc10adc25ebde","257779d87eb2d3a0015a445c529f3be01844cb39c66e2f9c7df3dc99e01b8079",2013-03-08 10:16:21,2023-01-13 18:47:37,inner
"CN=B502G00,OU=B502G00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502G00,B502G00,B502G00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502G00豐原分局資料課(停用),B502G00豐原分局資料課(停用),B502G00豐原分局資料課(停用),B502G00豐原分局資料課(停用),B502G00豐原分局資料課(停用),B502G00豐原分局資料課(停用),"1",e4ccf5aa2f1d47fbcd99e821526c60ca1ded784eeca9fdbeebcaf4f2385212cc,"8d42e69a02b98deedb718d5703d9e6f656f9ff23d0bcbba25d04d084c1aa4183",2013-03-08 10:14:13,2023-01-13 18:47:38,inner
"CN=B502H00,OU=B502H00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502H00,B502H00,B502H00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502H00豐原分局第三課(停用),B502H00豐原分局第三課(停用),B502H00豐原分局第三課(停用),B502H00豐原分局第三課(停用),B502H00豐原分局第三課(停用),B502H00豐原分局第三課(停用),"1","662e44af9b74ddb396a609c659a083a02d1bd924d3395f64f16d91bb764b3d58","2a82e708082af0605c5196418c45ee99976b57ddab2084b89e509abb197c9a25",2013-03-08 10:11:18,2023-01-13 18:47:39,inner
"CN=B502G08,OU=B502G08,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502G08,B502G08,B502G08,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),B502G08豐原分局資料課(停用),"1","8bc70bbfbf1c10f7e16185883a73a7cf3a09409e0040ca88d4a38c7c2f3e99e0","2f8c0820235556f996df3996fd75fb435edeb4e2dcb49e7e836376c359650043",2013-03-08 10:14:26,2023-01-13 18:47:39,inner
"CN=L535306,OU=L535306,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L535306,L535306,L535306,-2147483640,"CN=B535300,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L535306東勢稽徵所資料股(停用),L535306東勢稽徵所資料股(停用),L535306東勢稽徵所資料股(停用),L535306東勢稽徵所資料股(停用),L535306東勢稽徵所資料股(停用),L535306東勢稽徵所資料股(停用),"1",da5bbc051edf0435feeb15c9a239ffc862e1b71579f1e123023ccb534575931d,"172968e3eceb21ccda67c417895a41a2ac0bb4a5a018bea6f2cafc45ebf9ee11",2013-03-08 10:04:02,2019-11-14 16:33:13,inner
"CN=L502A01,OU=L502A01,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502A01,L502A01,L502A01,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,"1","6cbc6f07f682428c3787b017ab2644f2c2f48185dce363146dd1f5f4f5fa5806","70690ce836136cc057846c235399b5c4b3661cb79ff6d5344a4359d9ede62bc6",2013-03-08 10:14:20,2019-11-14 16:34:27,inner
"CN=BELN207,OU=BELN207,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN207,BELN207,BELN207,-2147483640,"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN207賦稅署秘書室,BELN207賦稅署秘書室,BELN207賦稅署秘書室,BELN207賦稅署秘書室,BELN207賦稅署秘書室,BELN207賦稅署秘書室,"0",f571daea47e280834c1f47930b2cbb65add21690ce9ae5447b05c277959cfdc5,"639dc2a7852f3e944da2323ba3791c42f5bf1654bd32589da4f8af71ca0a92fd",2013-03-14 16:35:03,2019-11-14 16:40:04,inner
"CN=B502H12,OU=B502H12,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502H12,B502H12,B502H12,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502H12豐原分局銷售稅課,B502H12豐原分局銷售稅課,B502H12豐原分局銷售稅課,B502H12豐原分局銷售稅課,B502H12豐原分局銷售稅課,B502H12豐原分局銷售稅課,"1","0189c3823f5b1e26575fb9016dd5cbe4b650943b36d2b9aaef8b5bb0acf47aba",bd8a1e459efe78ab5f5c3740d63db3593d3f19cf6c01b0c015202f1ac8dd3fac,2013-03-08 10:13:08,2023-01-13 18:47:40,inner
"CN=L502L05,OU=L502L05,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L502L05,L502L05,L502L05,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L502L05臺中縣分局會計室,L502L05臺中縣分局會計室,L502L05臺中縣分局會計室,L502L05臺中縣分局會計室,L502L05臺中縣分局會計室,L502L05臺中縣分局會計室,"1","6f92d58fde472e0e9dcc14ac994c8ea1578ab34f0e5f32dd571683ddf58b295e","3cce138a994d414b290379eba84367684bcef61c00d5e224374638aed62c95f1",2013-03-08 10:06:28,2019-11-14 16:34:30,inner
"CN=B502J00,OU=B502J00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502J00,B502J00,B502J00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502J00豐原分局第四課(停用),B502J00豐原分局第四課(停用),B502J00豐原分局第四課(停用),B502J00豐原分局第四課(停用),B502J00豐原分局第四課(停用),B502J00豐原分局第四課(停用),"1","03f6546657202622bf38ead0cf2061f1177cc06ff16cb662298acc4685b03f7f","13aeeda193b462e0aa44b06590c251c1a564e37ff56788e6f89b37d947ccf680",2013-03-08 10:05:22,2023-01-13 18:47:40,inner
"CN=B502J13,OU=B502J13,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502J13,B502J13,B502J13,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502J13豐原分局服務管理課,B502J13豐原分局服務管理課,B502J13豐原分局服務管理課,B502J13豐原分局服務管理課,B502J13豐原分局服務管理課,B502J13豐原分局服務管理課,"1",a9e8d9e772082b8f7400e7acbf00ffda5f75bb5da28c0212a905871226355dd7,ce417cceac458b4155e505837edea49e0fe8cc155758079e4619e86186446e63,2013-03-08 10:07:14,2023-01-13 18:47:41,inner
"CN=B502K00,OU=B502K00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502K00,B502K00,B502K00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),B502K00豐原分局秘書室(停用),"1",e69b9e0a190b0c0231b8ba234416c1a777e4d60257324fed00887c1f734b1408,c5b5a8b40e6a87fd0b1c1f8e997e6ae63e239520b227b41223786e8f42969223,2013-03-08 10:25:05,2023-01-13 18:47:42,inner
"CN=B502L05,OU=B502L05,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502L05,B502L05,B502L05,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502L05豐原分局主計室,B502L05豐原分局主計室,B502L05豐原分局主計室,B502L05豐原分局主計室,B502L05豐原分局主計室,B502L05豐原分局主計室,"1","4df6fdf2048e7c2cffa95aa29cd43963f6c320e04c66b92192dbe90a40f709af","331c8f3ff0286a437941a292a8e6d8adbd5a8196fa3509159196c0a6f1394004",2013-03-08 10:22:27,2023-01-13 18:47:43,inner
"CN=B502L00,OU=B502L00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502L00,B502L00,B502L00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502L00豐原分局會計室(停用),B502L00豐原分局會計室(停用),B502L00豐原分局會計室(停用),B502L00豐原分局會計室(停用),B502L00豐原分局會計室(停用),B502L00豐原分局會計室(停用),"1","311f827b4d7ca16cb3b7217fae76fa18f00155b35e65c9d2498cefac52db0d4a",f932d48f030fe0d74465c401f0fb173aff93179a96bc78aec60426f010649b30,2013-03-08 10:22:17,2023-01-13 18:47:43,inner
"CN=L535307,OU=L535307,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,L535307,L535307,L535307,-2147483640,"CN=B535300,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",L535307東勢稽徵所第一股,L535307東勢稽徵所第一股,L535307東勢稽徵所第一股,L535307東勢稽徵所第一股,L535307東勢稽徵所第一股,L535307東勢稽徵所第一股,"1","097f2c95902a57e23314587df7ab716e382552d77affaba4e4bb15aad5b5b543",cf2752ecbabb4e47d5bc41d260da25f575be95130adfa4df164b54ecf6ecb2a7,2013-03-08 10:04:05,2019-11-14 16:33:13,inner
"CN=B502M00,OU=B502M00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502M00,B502M00,B502M00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502M00豐原分局人事室(停用),B502M00豐原分局人事室(停用),B502M00豐原分局人事室(停用),B502M00豐原分局人事室(停用),B502M00豐原分局人事室(停用),B502M00豐原分局人事室(停用),"1","180f3db97e973e56b4422114b5b4574c6a522a4c74400eae41538a178d54b212","1a996bea6d9f9996340fd05ca464047230417b625cc29f4a9e91eef436f14ff9",2013-03-08 10:18:36,2023-01-13 18:47:44,inner
"CN=B502N00,OU=B502N00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502N00,B502N00,B502N00,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502N00豐原分局政風室(停用),B502N00豐原分局政風室(停用),B502N00豐原分局政風室(停用),B502N00豐原分局政風室(停用),B502N00豐原分局政風室(停用),B502N00豐原分局政風室(停用),"1",b3a64cb0448482b9876c4330cc2cce143f824c1a5965f76337741f00f5590b04,"2c4ef001bca9be5d75227d373b5c6d14e1bf7fd049a2285df9bfc6ed046ef6d9",2013-03-08 10:16:24,2023-01-13 18:47:45,inner
"CN=B502M03,OU=B502M03,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502M03,B502M03,B502M03,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502M03豐原分局人事室,B502M03豐原分局人事室,B502M03豐原分局人事室,B502M03豐原分局人事室,B502M03豐原分局人事室,B502M03豐原分局人事室,"1","9f7e34c22516dd565b2ddce9beec90d93a71f3ab9e751737adc1bd36761409af","1636be2561554a7b41d1fa0e39b4f57fb0d0971063e7c530ee8cb8097100af34",2013-03-08 10:18:40,2023-01-13 18:47:45,inner
"CN=B502N04,OU=B502N04,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B502N04,B502N04,B502N04,-2147483640,"CN=B505000,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B502N04豐原分局政風室,B502N04豐原分局政風室,B502N04豐原分局政風室,B502N04豐原分局政風室,B502N04豐原分局政風室,B502N04豐原分局政風室,"1",a6f00b22dccc7b94b7591a136086c10db47e374bd5527e145ba712c697e690dd,"894513aea1fcf5c626de93537275c61744faa7648738b66805156c5f323f3a97",2013-03-08 10:16:32,2023-01-13 18:47:46,inner
"CN=K452A00,OU=K452A00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452A00,K452A00,K452A00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452A00苗栗縣分局分局長室(停用),K452A00苗栗縣分局分局長室(停用),K452A00苗栗縣分局分局長室(停用),K452A00苗栗縣分局分局長室(停用),K452A00苗栗縣分局分局長室(停用),K452A00苗栗縣分局分局長室(停用),"1",f91e9677a1c80cbf9d4b1d5ba2d76d62eaef00a6b22ea099092734a2095827d1,"10a33f4e3db3effa1d9b61db793a532bf4fe811e4008b54f5df97474ade1fc7e",2013-03-08 10:10:26,2023-01-13 18:47:47,inner
"CN=K452B06,OU=K452B06,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452B06,K452B06,K452B06,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),K452B06苗栗縣分局服務課(停用),"1","62fbd7b6d51df3b65b0a6ab9e2258ce1edcfbc1cd250966ae5401940ead4b0b9","9f843ecafa3f63adfe0497ac1f1347080dd119063651996558171926e9d0a739",2013-03-08 10:07:50,2023-01-13 18:47:49,inner
"CN=K452D09,OU=K452D09,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452D09,K452D09,K452D09,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452D09苗栗縣分局徵收課(停用),K452D09苗栗縣分局徵收課(停用),K452D09苗栗縣分局徵收課(停用),K452D09苗栗縣分局徵收課(停用),K452D09苗栗縣分局徵收課(停用),K452D09苗栗縣分局徵收課(停用),"1","18e83031227e7ba6966c441340609a11e26204ca5e7632276fab508215d7c62e","95e016724bbdcbeb5514c42ebd507b7c40fd97cc9ebdedd785b03d45623d30fa",2013-03-08 10:24:44,2023-01-13 18:47:56,inner
"CN=K452E00,OU=K452E00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452E00,K452E00,K452E00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452E00苗栗縣分局第一課(停用),K452E00苗栗縣分局第一課(停用),K452E00苗栗縣分局第一課(停用),K452E00苗栗縣分局第一課(停用),K452E00苗栗縣分局第一課(停用),K452E00苗栗縣分局第一課(停用),"1",a9852e5a5e474aa274b06d88ed27cecb4232d1430edb3de4549d144a7fd5714f,c15dae3e8e59ab6fe42eaaddc15e4b9101a9e45405d53f829d6c260e1748d814,2013-03-08 10:21:43,2023-01-13 18:47:57,inner
"CN=K452F00,OU=K452F00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452F00,K452F00,K452F00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),K452F00苗栗縣分局第二課(停用),"1","1e3ade091f34f0fedde524a8b4b9fff906b5f127579a1e5181a5f9f720baaf38",bbd9059ff3725088779e294b926ad7e06f936634166328405d7cd244e1596c6c,2013-03-08 10:18:04,2023-01-13 18:47:58,inner
"CN=K452E10,OU=K452E10,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452E10,K452E10,K452E10,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452E10苗栗分局營所遺贈稅課,K452E10苗栗分局營所遺贈稅課,K452E10苗栗分局營所遺贈稅課,K452E10苗栗分局營所遺贈稅課,K452E10苗栗分局營所遺贈稅課,K452E10苗栗分局營所遺贈稅課,"1","7d64998a22852a6197bde1e2ecb5dd5f9ae93c18b39e63d393cec6bd8c68808c","3b8f3a1ce548597f2eb66cda1e124cedce5c4d5d36b98af70064a6af2a4bc3f9",2013-03-08 10:22:34,2023-01-13 18:47:58,inner
"CN=K452M03,OU=K452M03,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452M03,K452M03,K452M03,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,"1","043435d35afa88768f877ca56ec5143b1346c15e30c4ef7664950b987e156397",fdb64fdcb9ae078eb13000dc7e8f19f1728efa6ce4abf28051fe05da3700ca24,2013-03-08 10:22:00,2023-01-13 18:48:06,inner
"CN=K452M00,OU=K452M00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452M00,K452M00,K452M00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),"1","708999c53770a144b964db5f726c985348e5405f47545338f79f9de5e243d6d6","9629067b1d229af9e9319e36acf552ec02a40113bb20c4fd10c010d9085f5ba8",2013-03-08 10:21:53,2023-01-13 18:48:06,inner
"CN=K452N04,OU=K452N04,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K452N04,K452N04,K452N04,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,"1","37b7b29c9a25935e4160546b6b0347be73fa3522a357b6ff87b7633c9a84aa00",cc437b7f9aadc9a08435ed14e7292d44381fc850332ae78993ed3f5800898387,2013-03-08 10:18:25,2023-01-13 18:48:07,inner
